date,actual,predicted,lower_80,upper_80,lower_95,upper_95
2022-01-03,0.0209349154746691,0.0003868793753002313,-0.029721146757179368,0.03049490550777983,-0.045659373036068006,0.04643313178666846
2022-01-04,0.0372089772853135,-0.0016847797431758752,-0.03185582147093391,0.02848626198458216,-0.04782740619093148,0.04445784670457974
2022-01-05,-0.01845137718198,-0.003781284437626255,-0.03388931057010586,0.026326741694853346,-0.04982753684899449,0.042264967973741976
2022-01-06,0.0105679141733192,0.002116117828391711,-0.028054066929737654,0.03228630258652108,-0.04402519799741687,0.048257433654200294
2022-01-07,0.0098595635844032,-0.0030971001058526662,-0.033205126238332265,0.027010926026626934,-0.0491433525172209,0.04294915230551557
2022-01-10,0.0009564480929175,0.00023767740835166086,-0.02989680878294899,0.03037216359965231,-0.04584904217087184,0.046324396987575164
2022-01-11,0.0010156541705093,-0.0006254608660737685,-0.03073348699855337,0.02948256526640583,-0.046671713277442003,0.045420791545294464
2022-01-12,0.0056557985621591,-0.0004758947630771944,-0.030592865411463405,0.02964107588530902,-0.046535826631056806,0.045584037104902414
2022-01-13,-0.0012473986502709,-0.0009094590573443366,-0.031017485189823935,0.029198567075135264,-0.04695571146871257,0.045136793354023895
2022-01-14,-0.0634333834989044,0.0003120888229053125,-0.02979971312529969,0.030423890771110313,-0.04573993820029518,0.04636411584610581
2022-01-18,-0.04283224417769,0.006688369869029673,-0.023419656263449926,0.036796396001509274,-0.03935788254233856,0.05273462228039791
2022-01-19,-0.0155900107294022,0.005854754519246635,-0.024254910812473607,0.03596441985096688,-0.04019400483102404,0.05190351386951731
2022-01-20,-0.0085640955721618,0.006019453093132183,-0.024088573039347416,0.03612747922561178,-0.04002679931823605,0.05206570550450042
2022-01-21,-0.0176270103529196,0.006235807478866844,-0.023872900683268333,0.03634451564100202,-0.03981148800684756,0.05228310296458125
2022-01-24,-0.0008965938962282,0.006172425335438935,-0.023935600797040664,0.036280451467918536,-0.0398738270759293,0.05221867774680717
2022-01-25,0.010841567098291,0.0035884014971162797,-0.026519907738979318,0.03369671073321188,-0.04245828388386954,0.04963508687810209
2022-01-26,0.0094412116778586,0.0020572998309115508,-0.02805072630156805,0.03216532596339115,-0.04398895258045668,0.04810355224227979
2022-01-27,-0.0178021028967307,0.0011702063102305342,-0.0289379382894264,0.03127835090988747,-0.04487622728105052,0.04721663990151159
2022-01-28,0.0089067875079795,0.002831003444781175,-0.027277022687698424,0.032939029577260776,-0.04321524896658706,0.04887725585614941
2022-01-31,0.013481979619477,-0.00035522958538478105,-0.0304633052877974,0.02975284611702784,-0.04640155780742349,0.04569109863665393
2022-02-01,0.0170144379516678,-0.0002663547947544559,-0.03039516941130217,0.029862459821793256,-0.04634440044890912,0.04581169085940021
2022-02-02,-0.0080374799628253,-0.0014518429411729237,-0.031657769513040925,0.02875408363069508,-0.04764782115400774,0.044744135271661885
2022-02-03,-0.0083042495196281,0.00010210521487501639,-0.030026709401672697,0.030230919831422728,-0.04597594043927965,0.046180150869029685
2022-02-04,0.0256273619509675,0.0014839622196176478,-0.02872063490974637,0.03168855934898167,-0.04470998278636277,0.04767790722559807
2022-02-07,0.0033372085190474,-0.0024865728907386133,-0.03261538750728633,0.0276422417258091,-0.04856461854489328,0.04359147276341605
2022-02-08,0.0186397376847952,0.00021053377061700955,-0.02993516763585782,0.03035623517709184,-0.04589333800006819,0.0463144055413022
2022-02-09,0.0041597495501477,-0.003255445948601817,-0.03338426056514953,0.026873368667945895,-0.049333491602756484,0.04282259970555285
2022-02-10,-0.0041597495501478,-0.0012911988855625314,-0.0314228443599976,0.02884044658887254,-0.047373573963248594,0.04479117619212353
2022-02-11,-0.01310202377987,-0.0006717681659042043,-0.030800582782451916,0.02945704645064351,-0.04674981382005887,0.04540627748825046
2022-02-14,-0.0093342654184642,0.0012110216498760725,-0.02891894492499897,0.031340988224751114,-0.04486878577250857,0.04729082907226071
2022-02-15,0.0145182117428116,0.0016378205586721638,-0.02849099405787555,0.031766635175219875,-0.044440225095482504,0.04771586621282683
2022-02-16,0.0018081383368506,-0.00017959643769167795,-0.030308795372140308,0.02994960249675695,-0.04625822985535478,0.04589903697997142
2022-02-17,-0.0233021693471806,0.0009909197071788398,-0.029137894909368873,0.031119734323726552,-0.04508712594697582,0.04706896536133351
2022-02-18,0.004678047447546,0.0026981123320268356,-0.02743080005256557,0.032827024716619246,-0.04338008284544907,0.04877630750950275
2022-02-22,-0.0017765251909799,-4.91055407466273e-06,-0.030133725170622374,0.03012390406247305,-0.04608295620822933,0.04607313510008
2022-02-23,-0.0211608699992683,0.0021142307960483214,-0.028014612802654073,0.032243074394750715,-0.04396385918248696,0.048192320774583595
2022-02-24,-0.0282382214005309,0.0033913841993924547,-0.026737430417155258,0.033520198815940164,-0.042686661454762215,0.04946942985354712
2022-02-25,0.0233840110261021,0.004385442519647812,-0.025743381226281215,0.03451426626557684,-0.0416926170966907,0.05046350213598633
2022-02-28,-0.04259167772561,-0.00011891978340676702,-0.03024773439995448,0.030009894833140944,-0.04619696543756143,0.0459591258707479
2022-03-01,-0.0384596104427065,0.00770744580355555,-0.02242137147304313,0.03783626308015423,-0.03837060391879601,0.053785495525907105
2022-03-02,0.0205280054743498,0.005324730841844696,-0.02478595662630651,0.0354354183099959,-0.040725591731198926,0.05137505341488832
2022-03-03,-0.0071331579099307,-0.0018516631462387283,-0.03203579132766277,0.028332465035185318,-0.048014303597769384,0.04431097730529193
2022-03-04,-0.028532819790552,0.004832980233550073,-0.025277707234601134,0.03494366770170128,-0.04121734233949355,0.0508833028065937
2022-03-07,-0.0393812000867416,0.003737476750083988,-0.026445214224062458,0.033920167724230434,-0.04242296568259346,0.049897919182761444
2022-03-08,-0.0070677928281943,0.006116994566345952,-0.023993692901805252,0.03622768203449716,-0.039933328006697674,0.052167317139389574
2022-03-09,0.0392806886858437,0.003681433053807614,-0.02644455797913272,0.03380742408674795,-0.04239229430186684,0.04975516040948207
2022-03-10,-0.0119112538372924,-0.0002804865141581967,-0.0303911739823094,0.02983020095399301,-0.04633080908720182,0.045769836058885426
2022-03-11,-0.0227814128757751,0.0027936975033147874,-0.027319448428950486,0.03290684343558006,-0.04326038496613129,0.04884777997276087
2022-03-14,0.0098818799245241,0.00169421540475669,-0.028416472063394517,0.031804902872907895,-0.04435610716828693,0.047744537977800316
2022-03-15,0.0175905990091631,-0.0005936492842346685,-0.030705331643157075,0.029518033074687738,-0.04664549341141043,0.0454581948429411
2022-03-16,0.0437162392049086,1.1940246344924004e-05,-0.03009874722180628,0.03012262771449613,-0.0460383823266987,0.04606226281938855
2022-03-17,0.0125652407962318,-0.004960375339345558,-0.035071384880275364,0.025150634201584244,-0.051011190480197935,0.041090439801506826
2022-03-18,-0.0003567571489658,-0.002949923850687589,-0.03306061131883879,0.027160763617463616,-0.049000246423731214,0.043100398722356034
2022-03-21,-0.00321722121824,-0.002976941604293809,-0.03308770771050656,0.02713382450191894,-0.049027384443874174,0.04307350123528656
2022-03-22,0.0210446234891144,-0.001447734180684188,-0.03155842164883539,0.028662953287467017,-0.04749805675372781,0.044602588392359435
2022-03-23,-0.0201139574325256,-0.0028372792804513417,-0.03294798951596345,0.027273430955060764,-0.0488876366731687,0.04321307811226602
2022-03-24,0.0064890191888902,0.0021435206761410298,-0.027967166792010174,0.03225420814429224,-0.043906801896902596,0.04819384324918465
2022-03-25,0.0087045614773277,-0.0014825148382596174,-0.03159320930526381,0.028628179628744574,-0.047532848115125204,0.044567818438605966
2022-03-28,-0.0074261990110098,-8.241964190342112e-05,-0.030193107110054625,0.030028267826247786,-0.046132742214947044,0.045967902931140205
2022-03-29,0.0021983434134239,0.0011100006551928831,-0.029000688786219645,0.03122069009660541,-0.04494032493569351,0.047160326246079284
2022-03-30,-0.0045435487116467,-0.00031667408021769254,-0.030419385624737328,0.029786037464301942,-0.04635479853070299,0.04572145037026761
2022-03-31,-0.0304870210802769,0.0009550768003417751,-0.029217830269455767,0.031127983870139316,-0.04519040244188154,0.0471005560425651
2022-04-01,-0.0074367424151175,0.004071256412848339,-0.026031455131671294,0.034173967957367976,-0.04196686803763696,0.05010938086333364
2022-04-04,0.0044246258484804,0.0016262241106400719,-0.028544849422207867,0.03179729764348801,-0.04451645097880301,0.04776889920008315
2022-04-05,-0.0117056041293064,0.0022171498252547732,-0.027885561719264863,0.03231986136977441,-0.043820974625230526,0.04825527427574008
2022-04-06,-0.0139714054332526,0.002174572191566017,-0.027941452968526872,0.03229059735165891,-0.043883913676851384,0.04823305805998342
2022-04-07,-0.0030467376018832,0.002590955423697687,-0.027511756120821948,0.03269366696821732,-0.043447169026787615,0.04862907987418299
2022-04-08,0.0181422822720273,0.0017227907480267244,-0.028381939453599903,0.031827520949653354,-0.044318420972088005,0.047764002468141456
2022-04-11,-0.0036773436808567,-0.00015318018182283944,-0.030255891726342476,0.029949531362696794,-0.04619130463230814,0.045884944268662464
2022-04-12,-0.0110383299109693,0.0012762660132803554,-0.02882726619719361,0.03137979822375432,-0.0447631135374733,0.04731564556403401
2022-04-13,-0.0327642286525943,0.001011752380372035,-0.0290909591641476,0.03111446392489167,-0.045026372070113264,0.04704987683085734
2022-04-14,-0.0093127552709717,0.004308339296515916,-0.025794624183029587,0.03441130277606142,-0.0417301704553419,0.050346849048373735
2022-04-18,0.0183838497865039,0.0029410993363490965,-0.027161612208170538,0.03304381088086873,-0.043097025114136205,0.0489792237868344
2022-04-19,0.0204951736839702,0.0009189716773062135,-0.029183797397096846,0.03102174075170927,-0.04511924075754318,0.04695718411215561
2022-04-20,0.0035021747556105,-0.0005642403537266063,-0.030666951898246243,0.029538471190793027,-0.046602364804211906,0.0454738840967587
2022-04-21,-0.007782114509576,-0.000819314231515992,-0.03092204197393352,0.029283413510901538,-0.04685746345454839,0.045218834991516396
2022-04-22,-0.02914309359178,-0.00016051198053930975,-0.030263223525058943,0.029942199563980327,-0.04619863643102461,0.04587761246994599
2022-04-25,-0.0003153279761656,0.003215155487631451,-0.026887560860984386,0.033317871836247286,-0.04282297631008496,0.04925328728534787
2022-04-26,-0.0300275162873061,0.0012780633243067948,-0.02882464822021284,0.03138077486882643,-0.04476006112617851,0.047316187774792094
2022-04-27,-0.0130913902413002,0.0058657491269486625,-0.02423696370198106,0.035968461955878384,-0.04017237728787236,0.05190387554176969
2022-04-28,0.0156891726035606,0.0034417841100871423,-0.026559947867586343,0.03344351608776063,-0.042441905419858074,0.04932547364003236
2022-04-29,-0.0328005075116288,-0.0012542214882707936,-0.03134453319250992,0.02883609021596833,-0.04727338201953719,0.044764939042995604
